I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
nan,nan,nan,nan,2.093101654052734375e+02,-7.184785766601562500e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,1.789804840087890625e+02,-6.653297119140625000e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,1.495581054687500000e+02,-6.099172363281250000e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,1.215553665161132812e+02,-5.572766113281250000e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,9.468959808349609375e+01,-5.068559875488281250e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,3.996222839355468750e+02,7.099636840820312500e+01,-4.503052673339843750e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,3.654853210449218750e+02,4.831755065917968750e+01,-3.935568847656250000e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,3.334073791503906250e+02,2.945082092285156250e+01,-3.535928039550781250e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,3.015104675292968750e+02,1.134922409057617188e+01,-3.140440368652343750e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,2.699906921386718750e+02,-5.158757209777832031e+00,-2.753601989746093750e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,2.380432739257812500e+02,-1.899502563476562500e+01,-2.349328918457031250e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,2.057871551513671875e+02,-3.090252494812011719e+01,-1.932469177246093750e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,1.789179077148437500e+02,-3.834087371826171875e+01,-1.599445343017578125e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,1.530653228759765625e+02,-4.466185379028320312e+01,-1.292031097412109375e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,1.269068450927734375e+02,-4.858024597167968750e+01,-1.074772262573242188e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,1.031013488769531250e+02,-5.196152114868164062e+01,-8.767111968994140625e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,8.366868591308593750e+01,-5.434458923339843750e+01,-7.143276977539062500e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,6.408251953125000000e+01,-5.532024765014648438e+01,-5.529421615600585938e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,4.439664077758789062e+01,-5.538164901733398438e+01,-3.922048950195312500e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,2.367792510986328125e+01,-5.341318511962890625e+01,-2.298199272155761719e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,3.553307533264160156e+00,-5.100828552246093750e+01,-7.684947013854980469e+00,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.095152091979980469e+01,-4.776604461669921875e+01,4.437203705310821533e-01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.438263320922851562e+01,-4.469451904296875000e+01,8.214145660400390625e+00,nan,nan,nan,nan,nan,nan
nan,nan,nan,-3.602654647827148438e+01,-4.190715026855468750e+01,1.538827896118164062e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-4.579239654541015625e+01,-4.087832641601562500e+01,2.018901824951171875e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-5.446314239501953125e+01,-4.087491607666015625e+01,2.360582160949707031e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-6.144248962402343750e+01,-4.282365417480468750e+01,2.606933784484863281e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-6.777333068847656250e+01,-4.494580841064453125e+01,2.814311599731445312e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-7.152524566650390625e+01,-4.663715744018554688e+01,2.861978912353515625e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-7.421002960205078125e+01,-4.832321166992187500e+01,2.877181053161621094e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-7.529922485351562500e+01,-5.000135803222656250e+01,2.843840408325195312e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-7.599914550781250000e+01,-5.074690628051757812e+01,2.870691680908203125e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-7.649594879150390625e+01,-5.100585937500000000e+01,2.928948402404785156e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-7.784193420410156250e+01,-5.021522903442382812e+01,3.246247863769531250e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-7.935683441162109375e+01,-4.916757583618164062e+01,3.596536254882812500e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-8.130426788330078125e+01,-4.734957122802734375e+01,3.988168334960937500e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-8.411935424804687500e+01,-4.552998733520507812e+01,4.282777786254882812e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-8.810240936279296875e+01,-4.370827484130859375e+01,4.446781158447265625e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-9.186702728271484375e+01,-4.217792129516601562e+01,4.490818405151367188e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-9.553006744384765625e+01,-4.078305053710937500e+01,4.479072189331054688e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-9.794123840332031250e+01,-4.051659393310546875e+01,4.279159164428710938e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-9.946551513671875000e+01,-4.052314758300781250e+01,4.087611389160156250e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-9.767139434814453125e+01,-4.135220718383789062e+01,3.980915832519531250e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-9.502323150634765625e+01,-4.254851531982421875e+01,3.909056091308593750e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-9.133834838867187500e+01,-4.419062423706054688e+01,3.879482650756835938e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-8.813624572753906250e+01,-4.547999191284179688e+01,3.914618301391601562e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-8.513319396972656250e+01,-4.662392044067382812e+01,3.976434707641601562e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-8.318552398681640625e+01,-4.759849548339843750e+01,4.216758728027343750e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-8.220957946777343750e+01,-4.861594009399414062e+01,4.483210754394531250e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-8.452565002441406250e+01,-4.980673599243164062e+01,4.818632507324218750e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-8.659127807617187500e+01,-5.051376342773437500e+01,5.149751281738281250e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-8.838247680664062500e+01,-5.069069671630859375e+01,5.476155853271484375e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-9.132776641845703125e+01,-5.077222442626953125e+01,5.644249725341796875e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-9.469232940673828125e+01,-5.081909179687500000e+01,5.754830932617187500e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-9.683560180664062500e+01,-5.160911560058593750e+01,5.982596969604492188e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-9.930673217773437500e+01,-5.227135086059570312e+01,6.238046264648437500e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.028196105957031250e+02,-5.251918029785156250e+01,6.574565887451171875e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.057991027832031250e+02,-5.274755096435546875e+01,6.840283203125000000e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.082507705688476562e+02,-5.295667266845703125e+01,7.035935974121093750e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.106602783203125000e+02,-5.317952728271484375e+01,7.167988586425781250e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.130410842895507812e+02,-5.340873336791992188e+01,7.279146575927734375e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.144389572143554688e+02,-5.376572036743164062e+01,7.345471954345703125e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.155365524291992188e+02,-5.413164901733398438e+01,7.409999084472656250e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.158292846679687500e+02,-5.452156066894531250e+01,7.469709777832031250e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.156863021850585938e+02,-5.483502960205078125e+01,7.561687469482421875e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.151539306640625000e+02,-5.508019256591796875e+01,7.682502746582031250e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.148630065917968750e+02,-5.517980575561523438e+01,7.868026733398437500e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.147028427124023438e+02,-5.523720932006835938e+01,8.076105499267578125e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.160567474365234375e+02,-5.524239730834960938e+01,8.396369171142578125e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.174737930297851562e+02,-5.522070312500000000e+01,8.652769470214843750e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.190401840209960938e+02,-5.513542175292968750e+01,8.758130645751953125e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.206809768676757812e+02,-5.498528671264648438e+01,8.905179595947265625e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.223817825317382812e+02,-5.478284072875976562e+01,9.085852813720703125e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.253930130004882812e+02,-5.434616470336914062e+01,9.320747375488281250e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.286873626708984375e+02,-5.387371063232421875e+01,9.579216003417968750e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.316369781494140625e+02,-5.367171096801757812e+01,9.990514373779296875e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.344939727783203125e+02,-5.369853210449218750e+01,1.042212066650390625e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.371564941406250000e+02,-5.420575714111328125e+01,1.089636230468750000e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.397653808593750000e+02,-5.483294677734375000e+01,1.135804901123046875e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.423352661132812500e+02,-5.554736328125000000e+01,1.181060714721679688e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.448185882568359375e+02,-5.592850494384765625e+01,1.215475769042968750e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.473386688232421875e+02,-5.621582794189453125e+01,1.246972274780273438e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.503915557861328125e+02,-5.622458267211914062e+01,1.270725936889648438e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.536628265380859375e+02,-5.613286590576171875e+01,1.299319000244140625e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.573431091308593750e+02,-5.585300064086914062e+01,1.336975250244140625e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.612167663574218750e+02,-5.552750396728515625e+01,1.383087310791015625e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.652169647216796875e+02,-5.517214584350585938e+01,1.434732513427734375e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.680421295166015625e+02,-5.520006179809570312e+01,1.500878448486328125e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.708482971191406250e+02,-5.535544586181640625e+01,1.570767669677734375e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.749422454833984375e+02,-5.600431060791015625e+01,1.651194152832031250e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.792913665771484375e+02,-5.674026870727539062e+01,1.726907958984375000e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.840683746337890625e+02,-5.762228012084960938e+01,1.794719085693359375e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.894313659667968750e+02,-5.965893554687500000e+01,1.862479705810546875e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.951386260986328125e+02,-6.237392807006835938e+01,1.930210571289062500e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.007285308837890625e+02,-6.389091110229492188e+01,1.985464630126953125e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.062933349609375000e+02,-6.517378997802734375e+01,2.038483886718750000e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.117976989746093750e+02,-6.597349548339843750e+01,2.087693786621093750e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.175254364013671875e+02,-6.638343048095703125e+01,2.126920013427734375e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.235895996093750000e+02,-6.620634460449218750e+01,2.151109619140625000e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.297431945800781250e+02,-6.554636383056640625e+01,2.183928833007812500e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.359438171386718750e+02,-6.463246917724609375e+01,2.221285552978515625e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.407698516845703125e+02,-6.426000213623046875e+01,2.255418548583984375e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.452769470214843750e+02,-6.412151336669921875e+01,2.288133544921875000e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.488643188476562500e+02,-6.488146972656250000e+01,2.315375366210937500e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.525657196044921875e+02,-6.555183410644531250e+01,2.338911590576171875e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.564217224121093750e+02,-6.610073089599609375e+01,2.357423858642578125e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.596841125488281250e+02,-6.563782501220703125e+01,2.364301452636718750e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.626682434082031250e+02,-6.470064544677734375e+01,2.365725402832031250e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.660274047851562500e+02,-6.334771728515625000e+01,2.357421875000000000e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.692754516601562500e+02,-6.174419784545898438e+01,2.344799804687500000e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.719558410644531250e+02,-5.921281814575195312e+01,2.316902313232421875e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.741964721679687500e+02,-5.618467712402343750e+01,2.277783203125000000e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.758995361328125000e+02,-5.254925918579101562e+01,2.224945831298828125e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.781219787597656250e+02,-4.832072448730468750e+01,2.168140106201171875e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.805603942871093750e+02,-4.384556579589843750e+01,2.109684600830078125e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.809118957519531250e+02,-3.992552185058593750e+01,2.036680145263671875e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.808278503417968750e+02,-3.611601638793945312e+01,1.962194824218750000e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.794794616699218750e+02,-3.262387084960937500e+01,1.884440917968750000e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.771331176757812500e+02,-2.909956932067871094e+01,1.807416076660156250e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.736855773925781250e+02,-2.553979301452636719e+01,1.731195678710937500e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.692241821289062500e+02,-2.304741668701171875e+01,1.654545593261718750e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.643911743164062500e+02,-2.094628524780273438e+01,1.577737884521484375e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.570852966308593750e+02,-2.059909820556640625e+01,1.493690490722656250e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.494944458007812500e+02,-2.040234947204589844e+01,1.407383270263671875e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.411146697998046875e+02,-2.060538864135742188e+01,1.314362335205078125e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.335476684570312500e+02,-2.062241554260253906e+01,1.221143646240234375e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.267905883789062500e+02,-2.045408058166503906e+01,1.127728042602539062e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.194227752685546875e+02,-1.903632926940917969e+01,1.025370559692382812e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.118599548339843750e+02,-1.720560264587402344e+01,9.203125000000000000e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.043531188964843750e+02,-1.447385120391845703e+01,8.272972869873046875e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.963332824707031250e+02,-1.188423824310302734e+01,7.355953979492187500e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.869262084960937500e+02,-9.678991317749023438e+00,6.474448394775390625e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.776326141357421875e+02,-8.202761650085449219e+00,5.556566619873046875e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.684411315917968750e+02,-7.382597446441650391e+00,4.605947875976562500e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.591048431396484375e+02,-7.736270904541015625e+00,3.816894531250000000e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.497526855468750000e+02,-8.459567070007324219e+00,3.073996162414550781e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.409986267089843750e+02,-1.025858783721923828e+01,2.363078880310058594e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.320599822998046875e+02,-1.170462799072265625e+01,1.667444419860839844e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.226811218261718750e+02,-1.230884933471679688e+01,1.008258438110351562e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.143780136108398438e+02,-1.251263809204101562e+01,4.732039928436279297e+00,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.069487152099609375e+02,-1.239117145538330078e+01,3.897702693939208984e-01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.006824417114257812e+02,-1.241773128509521484e+01,-3.849899291992187500e+00,nan,nan,nan,nan,nan,nan
nan,nan,nan,-9.470870971679687500e+01,-1.252623653411865234e+01,-8.062726020812988281e+00,nan,nan,nan,nan,nan,nan
nan,nan,nan,-8.897375488281250000e+01,-1.331332683563232422e+01,-1.223947906494140625e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-8.310778045654296875e+01,-1.412416553497314453e+01,-1.631600379943847656e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-7.696452331542968750e+01,-1.498526287078857422e+01,-2.018041419982910156e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-7.170054626464843750e+01,-1.624789047241210938e+01,-2.354055595397949219e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-6.708049774169921875e+01,-1.780457115173339844e+01,-2.653140830993652344e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-6.323977661132812500e+01,-1.815629196166992188e+01,-2.815633010864257812e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-5.960886764526367188e+01,-1.829531288146972656e+01,-2.944895172119140625e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-5.652672958374023438e+01,-1.871533012390136719e+01,-3.013800811767578125e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-5.356164550781250000e+01,-1.928827285766601562e+01,-3.068374633789062500e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-5.081747055053710938e+01,-2.014981651306152344e+01,-3.095901107788085938e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-4.801907730102539062e+01,-2.116975975036621094e+01,-3.115454292297363281e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-4.518495559692382812e+01,-2.229411125183105469e+01,-3.129751586914062500e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-4.249420166015625000e+01,-2.378757476806640625e+01,-3.147896575927734375e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-4.002249145507812500e+01,-2.525985717773437500e+01,-3.171528625488281250e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-3.904886627197265625e+01,-2.610597610473632812e+01,-3.232366180419921875e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-3.833416748046875000e+01,-2.705615234375000000e+01,-3.268465805053710938e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.805693817138671875e+01,-2.818213653564453125e+01,-3.262770462036132812e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.806507492065429688e+01,-2.889306068420410156e+01,-3.265143585205078125e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.824212265014648438e+01,-2.935831260681152344e+01,-3.272291946411132812e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.789556121826171875e+01,-3.007728576660156250e+01,-3.289962387084960938e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.725178527832031250e+01,-3.082975006103515625e+01,-3.316257476806640625e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.521268463134765625e+01,-3.158450889587402344e+01,-3.386764907836914062e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.290592193603515625e+01,-3.204418945312500000e+01,-3.435259628295898438e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.019307899475097656e+01,-3.205620193481445312e+01,-3.450357437133789062e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-2.859609985351562500e+01,-3.189895439147949219e+01,-3.501828765869140625e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-2.759039878845214844e+01,-3.165201568603515625e+01,-3.572573471069335938e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-2.741503715515136719e+01,-3.133286857604980469e+01,-3.673064422607421875e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-2.748500251770019531e+01,-3.096735000610351562e+01,-3.785597229003906250e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-2.837276077270507812e+01,-3.040524864196777344e+01,-3.943727111816406250e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-2.939142799377441406e+01,-2.971536827087402344e+01,-4.059273147583007812e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.058885955810546875e+01,-2.885100746154785156e+01,-4.116669845581054688e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.200683975219726562e+01,-2.755083465576171875e+01,-4.096512222290039062e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.352903747558593750e+01,-2.604472923278808594e+01,-4.039708709716796875e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.401893234252929688e+01,-2.545515060424804688e+01,-3.840528869628906250e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.433964920043945312e+01,-2.510226440429687500e+01,-3.626389694213867188e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.424765777587890625e+01,-2.548016357421875000e+01,-3.390603637695312500e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.413377761840820312e+01,-2.637429809570312500e+01,-3.215082931518554688e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.399295806884765625e+01,-2.790398406982421875e+01,-3.113756179809570312e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.382193756103515625e+01,-2.950054740905761719e+01,-3.071950531005859375e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.363825225830078125e+01,-3.112515258789062500e+01,-3.055102539062500000e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.311223983764648438e+01,-3.439313507080078125e+01,-2.981475067138671875e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.259818267822265625e+01,-3.729513168334960938e+01,-2.917921638488769531e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.217731094360351562e+01,-3.863824081420898438e+01,-2.898967361450195312e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.222306060791015625e+01,-3.913301086425781250e+01,-2.871316146850585938e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.278731155395507812e+01,-3.868510818481445312e+01,-2.834000968933105469e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.425585174560546875e+01,-3.705671691894531250e+01,-2.789669799804687500e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.605880355834960938e+01,-3.499177551269531250e+01,-2.742743873596191406e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.727401733398437500e+01,-3.345933914184570312e+01,-2.591071319580078125e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.867139053344726562e+01,-3.209778213500976562e+01,-2.444701766967773438e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-4.066225433349609375e+01,-3.124632453918457031e+01,-2.319378280639648438e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-4.288091659545898438e+01,-3.105614662170410156e+01,-2.160535621643066406e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-4.532816696166992188e+01,-3.152955818176269531e+01,-1.968056678771972656e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-4.703567504882812500e+01,-3.339337921142578125e+01,-1.880544853210449219e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-4.848549652099609375e+01,-3.569403839111328125e+01,-1.827965736389160156e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-4.841204452514648438e+01,-3.689892196655273438e+01,-1.855492401123046875e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-4.815488433837890625e+01,-3.780772018432617188e+01,-1.890100097656250000e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-4.739653396606445312e+01,-3.790871810913085938e+01,-1.944026184082031250e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-4.682503890991210938e+01,-3.742751693725585938e+01,-1.970985984802246094e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-4.642289352416992188e+01,-3.641870117187500000e+01,-1.973507118225097656e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-4.667805099487304688e+01,-3.554516983032226562e+01,-1.912950325012207031e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-4.711058044433593750e+01,-3.478145599365234375e+01,-1.829451560974121094e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-4.736275100708007812e+01,-3.587169647216796875e+01,-1.610543441772460938e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-4.728049468994140625e+01,-3.768333053588867188e+01,-1.391260719299316406e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-4.639396286010742188e+01,-4.122990417480468750e+01,-1.171077251434326172e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-4.488883209228515625e+01,-4.507604217529296875e+01,-9.647947311401367188e+00,nan,nan,nan
nan,nan,nan,nan,nan,nan,-4.287768554687500000e+01,-4.916722106933593750e+01,-7.698835372924804688e+00,nan,nan,nan
nan,nan,nan,nan,nan,nan,-4.014080429077148438e+01,-5.222911071777343750e+01,-6.774944782257080078e+00,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.733763122558593750e+01,-5.494044876098632812e+01,-6.722111701965332031e+00,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.614550018310546875e+01,-5.610721588134765625e+01,-1.599841403961181641e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.479390716552734375e+01,-5.706746673583984375e+01,-2.529838371276855469e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.310211181640625000e+01,-5.758715057373046875e+01,-3.464884185791015625e+01,nan,nan,nan
