I,II,III,aVR,aVL,aVF,V1,V2,V3,V4,V5,V6
nan,nan,nan,7.534368133544921875e+01,4.074380493164062500e+02,-7.779973754882812500e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,1.384019775390625000e+02,4.387558288574218750e+02,-8.451638183593750000e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,2.013243408203125000e+02,4.675746154785156250e+02,-9.057758789062500000e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,2.628615722656250000e+02,4.885005187988281250e+02,-9.450740356445312500e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,3.195651550292968750e+02,5.099396972656250000e+02,-9.752417602539062500e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,3.710091552734375000e+02,5.319374389648437500e+02,-9.954744262695312500e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,4.121950988769531250e+02,5.458602294921875000e+02,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,4.496875610351562500e+02,5.568756103515625000e+02,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,5.591946411132812500e+02,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,5.576705322265625000e+02,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,5.447152099609375000e+02,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,5.277153930664062500e+02,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,5.067409973144531250e+02,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,4.839658203125000000e+02,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,4.605330505371093750e+02,-9.937579956054687500e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,4.318560791015625000e+02,-9.749959716796875000e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,4.011398925781250000e+02,-9.549642333984375000e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,3.650056762695312500e+02,-9.315588378906250000e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,3.306695861816406250e+02,-9.008157958984375000e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,2.979291687011718750e+02,-8.635610961914062500e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,2.685670471191406250e+02,-8.183012695312500000e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,2.400269470214843750e+02,-7.706623535156250000e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,2.093101196289062500e+02,-7.184783325195312500e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,1.789802551269531250e+02,-6.653292236328125000e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,1.495580444335937500e+02,-6.099166870117187500e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,1.215553665161132812e+02,-5.572755737304687500e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,9.468959808349609375e+01,-5.068540649414062500e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,3.996260070800781250e+02,7.099648284912109375e+01,-4.503036499023437500e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,3.654882507324218750e+02,4.831778717041015625e+01,-3.935558776855468750e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,3.334108581542968750e+02,2.945076179504394531e+01,-3.535924072265625000e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,3.015147094726562500e+02,1.134906101226806641e+01,-3.140439147949218750e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,2.699960937500000000e+02,-5.158623218536376953e+00,-2.753598022460937500e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,2.380476837158203125e+02,-1.899485206604003906e+01,-2.349318389892578125e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,2.057889862060546875e+02,-3.090250015258789062e+01,-1.932449798583984375e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,1.789194488525390625e+02,-3.834099578857421875e+01,-1.599429626464843750e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,1.530670928955078125e+02,-4.466211318969726562e+01,-1.292020416259765625e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,1.269096984863281250e+02,-4.858050537109375000e+01,-1.074758682250976562e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,1.031049804687500000e+02,-5.196172714233398438e+01,-8.766967010498046875e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,8.367250823974609375e+01,-5.434465026855468750e+01,-7.143161773681640625e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,6.408522033691406250e+01,-5.532015609741210938e+01,-5.529300689697265625e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,4.439736557006835938e+01,-5.538140869140625000e+01,-3.921898269653320312e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,2.367911529541015625e+01,-5.341318511962890625e+01,-2.297993087768554688e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,3.555204868316650391e+00,-5.100852966308593750e+01,-7.682501792907714844e+00,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.094997501373291016e+01,-4.776613998413085938e+01,4.449789822101593018e-01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.438118171691894531e+01,-4.469451904296875000e+01,8.214885711669921875e+00,nan,nan,nan,nan,nan,nan
nan,nan,nan,-3.602476119995117188e+01,-4.190715026855468750e+01,1.538961124420166016e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-4.579051589965820312e+01,-4.087851333618164062e+01,2.019075584411621094e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-5.446129608154296875e+01,-4.087539672851562500e+01,2.360785865783691406e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-6.144107055664062500e+01,-4.282377624511718750e+01,2.607088088989257812e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-6.777236175537109375e+01,-4.494548416137695312e+01,2.814423561096191406e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-7.152452850341796875e+01,-4.663638687133789062e+01,2.862150382995605469e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-7.420964050292968750e+01,-4.832247161865234375e+01,2.877375984191894531e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-7.529924774169921875e+01,-5.000136184692382812e+01,2.844005966186523438e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-7.599925994873046875e+01,-5.074726104736328125e+01,2.870846748352050781e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-7.649598693847656250e+01,-5.100636291503906250e+01,2.929103660583496094e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-7.784196472167968750e+01,-5.021588134765625000e+01,3.246403121948242188e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-7.935684967041015625e+01,-4.916827774047851562e+01,3.596696472167968750e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-8.130421447753906250e+01,-4.734982681274414062e+01,3.988358306884765625e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-8.411928558349609375e+01,-4.553004837036132812e+01,4.282947158813476562e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-8.810242462158203125e+01,-4.370848846435546875e+01,4.446860885620117188e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-9.186698913574218750e+01,-4.217797851562500000e+01,4.490890502929687500e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-9.552992248535156250e+01,-4.078281021118164062e+01,4.479174041748046875e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-9.794125366210937500e+01,-4.051675415039062500e+01,4.279290771484375000e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-9.946582031250000000e+01,-4.052357864379882812e+01,4.087766647338867188e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-9.767240142822265625e+01,-4.135219573974609375e+01,3.981071090698242188e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-9.502447509765625000e+01,-4.254825973510742188e+01,3.909210968017578125e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-9.133926391601562500e+01,-4.419036483764648438e+01,3.879637527465820312e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-8.813684844970703125e+01,-4.547994232177734375e+01,3.914815521240234375e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-8.513349151611328125e+01,-4.662416839599609375e+01,3.976691055297851562e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-8.318549346923828125e+01,-4.759832382202148438e+01,4.216931915283203125e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-8.220922088623046875e+01,-4.861545562744140625e+01,4.483320999145507812e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-8.452495574951171875e+01,-4.980640029907226562e+01,4.818772125244140625e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-8.659062194824218750e+01,-5.051357650756835938e+01,5.149906539916992188e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-8.838226318359375000e+01,-5.069065856933593750e+01,5.476311111450195312e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-9.132767486572265625e+01,-5.077222442626953125e+01,5.644426727294921875e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-9.469223022460937500e+01,-5.081909179687500000e+01,5.755037307739257812e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-9.683551025390625000e+01,-5.160926437377929688e+01,5.982715606689453125e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-9.930664825439453125e+01,-5.227153778076171875e+01,6.238105392456054688e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.028195571899414062e+02,-5.251906967163085938e+01,6.574654388427734375e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.057990875244140625e+02,-5.274759292602539062e+01,6.840386962890625000e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.082507934570312500e+02,-5.295730590820312500e+01,7.036039733886718750e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.106602859497070312e+02,-5.318007659912109375e+01,7.168115234375000000e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.130410537719726562e+02,-5.340898132324218750e+01,7.279302215576171875e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.144389648437500000e+02,-5.376552581787109375e+01,7.345656585693359375e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.155365982055664062e+02,-5.413125228881835938e+01,7.410198211669921875e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.158293685913085938e+02,-5.452161026000976562e+01,7.469879150390625000e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.156864318847656250e+02,-5.483537292480468750e+01,7.561827850341796875e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.151541366577148438e+02,-5.508067703247070312e+01,7.682612609863281250e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.148630828857421875e+02,-5.518032455444335938e+01,7.868130493164062500e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.147027359008789062e+02,-5.523772048950195312e+01,8.076210021972656250e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.160564117431640625e+02,-5.524275970458984375e+01,8.396503448486328125e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.174733047485351562e+02,-5.522096252441406250e+01,8.652924346923828125e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.190397033691406250e+02,-5.513568496704101562e+01,8.758285522460937500e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.206804733276367188e+02,-5.498554992675781250e+01,8.905334472656250000e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.223812408447265625e+02,-5.478310394287109375e+01,9.086007690429687500e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.253927078247070312e+02,-5.434630584716796875e+01,9.320903015136718750e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.286873321533203125e+02,-5.387371826171875000e+01,9.579371643066406250e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.316369781494140625e+02,-5.367186737060546875e+01,9.990669250488281250e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.344939727783203125e+02,-5.369874191284179688e+01,1.042227554321289062e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.371564331054687500e+02,-5.420581817626953125e+01,1.089651718139648438e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.397653503417968750e+02,-5.483303451538085938e+01,1.135820388793945312e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.423353271484375000e+02,-5.554759979248046875e+01,1.181076202392578125e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.448186187744140625e+02,-5.592839431762695312e+01,1.215491256713867188e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.473386535644531250e+02,-5.621532440185546875e+01,1.246987152099609375e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.503916473388671875e+02,-5.622422027587890625e+01,1.270734863281250000e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.536628112792968750e+02,-5.613265228271484375e+01,1.299326171875000000e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.573425292968750000e+02,-5.585293960571289062e+01,1.336988525390625000e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.612160339355468750e+02,-5.552768325805664062e+01,1.383097534179687500e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.652163391113281250e+02,-5.517262268066406250e+01,1.434733734130859375e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.680415191650390625e+02,-5.520032119750976562e+01,1.500876007080078125e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.708476562500000000e+02,-5.535544586181640625e+01,1.570762786865234375e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.749414672851562500e+02,-5.600431060791015625e+01,1.651192321777343750e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.792905883789062500e+02,-5.674026870727539062e+01,1.726905822753906250e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.840678558349609375e+02,-5.762228012084960938e+01,1.794710845947265625e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.894311370849609375e+02,-5.965884399414062500e+01,1.862474975585937500e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.951387023925781250e+02,-6.237368774414062500e+01,1.930214843750000000e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.007286376953125000e+02,-6.389091491699218750e+01,1.985469818115234375e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.062932891845703125e+02,-6.517404937744140625e+01,2.038489990234375000e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.117966613769531250e+02,-6.597374725341796875e+01,2.087705688476562500e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.175238647460937500e+02,-6.638380432128906250e+01,2.126934204101562500e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.235882110595703125e+02,-6.620700836181640625e+01,2.151121063232421875e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.297419433593750000e+02,-6.554684448242187500e+01,2.183941192626953125e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.359426879882812500e+02,-6.463250732421875000e+01,2.221300811767578125e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.407688446044921875e+02,-6.426000213623046875e+01,2.255426025390625000e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.452761230468750000e+02,-6.412156677246093750e+01,2.288135070800781250e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.488636932373046875e+02,-6.488181304931640625e+01,2.315385742187500000e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.525652313232421875e+02,-6.555234527587890625e+01,2.338927154541015625e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.564212646484375000e+02,-6.610124969482421875e+01,2.357439422607421875e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.596838073730468750e+02,-6.563834381103515625e+01,2.364319000244140625e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.626681213378906250e+02,-6.470116424560546875e+01,2.365745697021484375e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.660273742675781250e+02,-6.334809494018554688e+01,2.357445220947265625e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.692754516601562500e+02,-6.174445724487304688e+01,2.344825134277343750e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.719557800292968750e+02,-5.921307754516601562e+01,2.316924743652343750e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.741963806152343750e+02,-5.618507003784179688e+01,2.277803955078125000e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.758994445800781250e+02,-5.254994583129882812e+01,2.224966583251953125e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.781218566894531250e+02,-4.832160568237304688e+01,2.168167266845703125e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.805602722167968750e+02,-4.384659576416015625e+01,2.109720458984375000e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.809118347167968750e+02,-3.992670059204101562e+01,2.036713409423828125e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.808279113769531250e+02,-3.611711502075195312e+01,1.962224578857421875e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.794797668457031250e+02,-3.262407684326171875e+01,1.884464721679687500e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.771336059570312500e+02,-2.909945297241210938e+01,1.807432556152343750e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.736861877441406250e+02,-2.553997230529785156e+01,1.731203308105468750e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.692254943847656250e+02,-2.304767608642578125e+01,1.654555053710937500e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.643934326171875000e+02,-2.094654464721679688e+01,1.577753295898437500e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.570871887207031250e+02,-2.059906387329101562e+01,1.493700256347656250e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.494961700439453125e+02,-2.040212631225585938e+01,1.407391510009765625e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.411170349121093750e+02,-2.060531425476074219e+01,1.314382324218750000e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.335500793457031250e+02,-2.062241554260253906e+01,1.221170959472656250e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.267924346923828125e+02,-2.045408058166503906e+01,1.127758331298828125e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.194244384765625000e+02,-1.903655433654785156e+01,1.025401535034179688e+02,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.118615264892578125e+02,-1.720611953735351562e+01,9.203434753417968750e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-2.043538818359375000e+02,-1.447436809539794922e+01,8.273283386230468750e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.963336486816406250e+02,-1.188479518890380859e+01,7.356248474121093750e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.869273071289062500e+02,-9.679697036743164062e+00,6.474683380126953125e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.776339874267578125e+02,-8.203303337097167969e+00,5.556742095947265625e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.684423828125000000e+02,-7.382694244384765625e+00,4.606064605712890625e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.591063537597656250e+02,-7.736270904541015625e+00,3.817021179199218750e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.497545318603515625e+02,-8.459567070007324219e+00,3.074149131774902344e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.410005798339843750e+02,-1.025858783721923828e+01,2.363172531127929688e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.320619049072265625e+02,-1.170454025268554688e+01,1.667522621154785156e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.226826705932617188e+02,-1.230846500396728516e+01,1.008425521850585938e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.143789520263671875e+02,-1.251228523254394531e+01,4.734272480010986328e+00,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.069488296508789062e+02,-1.239111423492431641e+01,3.922993838787078857e-01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-1.006824035644531250e+02,-1.241785049438476562e+01,-3.846833705902099609e+00,nan,nan,nan,nan,nan,nan
nan,nan,nan,-9.470867156982421875e+01,-1.252650451660156250e+01,-8.059144020080566406e+00,nan,nan,nan,nan,nan,nan
nan,nan,nan,-8.897368621826171875e+01,-1.331374359130859375e+01,-1.223649120330810547e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-8.310770416259765625e+01,-1.412463569641113281e+01,-1.631361007690429688e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-7.696447753906250000e+01,-1.498558425903320312e+01,-2.017861175537109375e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-7.170051574707031250e+01,-1.624806404113769531e+01,-2.353883171081542969e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-6.708045959472656250e+01,-1.780459403991699219e+01,-2.652939033508300781e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-6.323971176147460938e+01,-1.815629196166992188e+01,-2.815426254272460938e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-5.960881042480468750e+01,-1.829528617858886719e+01,-2.944688224792480469e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-5.652711486816406250e+01,-1.871500968933105469e+01,-3.013593864440917969e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-5.356233215332031250e+01,-1.928786087036132812e+01,-3.068177986145019531e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-5.081819534301757812e+01,-2.014970016479492188e+01,-3.095734214782714844e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-4.801973342895507812e+01,-2.116975975036621094e+01,-3.115299034118652344e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-4.518545913696289062e+01,-2.229411125183105469e+01,-3.129596138000488281e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-4.249490737915039062e+01,-2.378770256042480469e+01,-3.147766876220703125e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-4.002339172363281250e+01,-2.526009941101074219e+01,-3.171422004699707031e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-3.904943084716796875e+01,-2.610606956481933594e+01,-3.232229614257812500e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,-3.833440017700195312e+01,-2.705615234375000000e+01,-3.268299484252929688e+01,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.805683517456054688e+01,-2.818213653564453125e+01,-3.262574386596679688e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.806491851806640625e+01,-2.889296722412109375e+01,-3.264992523193359375e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.824207687377929688e+01,-2.935807037353515625e+01,-3.272230148315429688e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.789556121826171875e+01,-3.007728958129882812e+01,-3.289858245849609375e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.725183486938476562e+01,-3.083003044128417969e+01,-3.316102218627929688e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.521284484863281250e+01,-3.158493614196777344e+01,-3.386609649658203125e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.290615081787109375e+01,-3.204464721679687500e+01,-3.435115814208984375e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.019330596923828125e+01,-3.205651473999023438e+01,-3.450243759155273438e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-2.859625434875488281e+01,-3.189921188354492188e+01,-3.501705551147460938e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-2.759044265747070312e+01,-3.165227317810058594e+01,-3.572420501708984375e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-2.741500282287597656e+01,-3.133299255371093750e+01,-3.672882080078125000e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-2.748489952087402344e+01,-3.096735000610351562e+01,-3.785395050048828125e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-2.837261962890625000e+01,-3.040524864196777344e+01,-3.943554687500000000e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-2.939128303527832031e+01,-2.971543121337890625e+01,-4.059130096435546875e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.058875083923339844e+01,-2.885121917724609375e+01,-4.116556549072265625e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.200674438476562500e+01,-2.755139541625976562e+01,-4.096408843994140625e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.352893829345703125e+01,-2.604573440551757812e+01,-4.039605712890625000e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.401883316040039062e+01,-2.545604705810546875e+01,-3.840397644042968750e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.433955001831054688e+01,-2.510292625427246094e+01,-3.626240158081054688e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.424755859375000000e+01,-2.548023033142089844e+01,-3.390483856201171875e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.413371276855468750e+01,-2.637397193908691406e+01,-3.214992904663085938e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.399296569824218750e+01,-2.790351104736328125e+01,-3.113695907592773438e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.382196807861328125e+01,-2.950003051757812500e+01,-3.071857070922851562e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.363828277587890625e+01,-3.112463760375976562e+01,-3.054949569702148438e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.311230850219726562e+01,-3.439275741577148438e+01,-2.981291389465332031e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.259825515747070312e+01,-3.729493331909179688e+01,-2.917721176147460938e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.217727279663085938e+01,-3.863834381103515625e+01,-2.898796463012695312e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.222294616699218750e+01,-3.913319778442382812e+01,-2.871160888671875000e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.278715896606445312e+01,-3.868515014648437500e+01,-2.833845710754394531e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.425568771362304688e+01,-3.705693054199218750e+01,-2.789514541625976562e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.605863952636718750e+01,-3.499228286743164062e+01,-2.742588806152343750e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.727381896972656250e+01,-3.346014785766601562e+01,-2.590945434570312500e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-3.867116546630859375e+01,-3.209867477416992188e+01,-2.444598197937011719e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-4.066202926635742188e+01,-3.124662208557128906e+01,-2.319274902343750000e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-4.288076400756835938e+01,-3.105621910095214844e+01,-2.160402679443359375e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-4.532816696166992188e+01,-3.152977943420410156e+01,-1.967864418029785156e+01,nan,nan,nan
nan,nan,nan,nan,nan,nan,-4.703573989868164062e+01,-3.339352416992187500e+01,-1.880360412597656250e+01,nan,nan,nan
